X__gid,cod,tipo,cveigecem,nom_mun,deleg,cveinegi,nom_reg,num_reg,uso,tipologia,valm2,distrito_centro,area,distrito1_nombre,distrito1_puntos,distrito1_area,distrito2_nombre,distrito2_puntos,distrito2_area,distrito3_nombre,distrito3_puntos,distrito3_area,distrito4_nombre,distrito4_puntos,distrito4_area,distrito5_nombre,distrito5_puntos,distrito5_area
2207,21,I2,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Industrial ligera,Industrial,NA,102,83549.79263,102,496,83549.79,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2309,27,I1,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Industrial económica,Industrial,NA,196,520298.9382,196,496,520298.94,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2310,105,H2,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Habitacional popular,Habitacional,NA,196,94709.08574,196,496,94709.09,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5700,3,H2,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Habitacional popular,Habitacional,NA,174,74450.84478,172,118,17712.10,174,378,56738.75,0,0,0.00,0,0,0.00,0,0,0.00
1627,24,H2,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Habitacional popular,Habitacional,NA,130,919680.248,130,290,536634.35,131,207,383045.90,0,0,0.00,0,0,0.00,0,0,0.00
2018,64,H3,3,HUEHUETOCA,Naucalpan de Juárez,15035,Cuautitlán Izcalli,IV,Habitacional interés social,Habitacional,NA,133,2925955.672,133,497,2925955.67,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3690,16,H2,87,NEZAHUALCÓYOTL,Nezahualcóyotl,15058,Nezahualcoyotl,IX,Habitacional popular,Habitacional,NA,181,2499174.075,181,497,2499174.08,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3641,1,H2,119,NEXTLALPAN,Ecatepec de Morelos,15059,Zumpango,XVI,Habitacional popular,Habitacional,NA,135,2823227.756,135,497,2823227.76,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5521,15,H2,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Habitacional popular,Habitacional,NA,122,1263525.315,122,497,1263525.32,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
142,53,H2,80,ACOLMAN,Ecatepec de Morelos,15002,Ecatepec,V,Habitacional popular,Habitacional,NA,169,399522.5158,169,498,399522.52,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1162,31,H2,9,CHALCO,Nezahualcóyotl,15025,Amecameca,I,Habitacional popular,Habitacional,NA,205,1606685.173,205,498,1606685.17,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1399,6,H3,83,CHICOLOAPAN,Texcoco,15029,Chimalhuacán,III,Habitacional interés social,Habitacional,NA,189,99489.71894,189,498,99489.72,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1654,18,E1,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Equipamiento,Equipamiento,NA,130,32135.50411,130,498,32135.50,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3516,85,H2,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional popular,Habitacional,NA,108,140536.3393,108,498,140536.34,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3592,4,I3,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Industrial mediana,Industrial,NA,105,2381855.759,105,324,1549641.10,106,172,822648.98,110,2,9565.69,0,0,0.00,0,0,0.00
3718,6,H4,99,NICOLÁS ROMERO,Naucalpan de Juárez,15060,Naucalpan,VIII,Habitacional residencial medio,Habitacional,NA,121,859035.1519,120,54,93148.39,121,444,765886.76,0,0,0.00,0,0,0.00,0,0,0.00
5478,142,H1,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Habitacional precario,Habitacional,NA,122,1841832.888,122,498,1841832.89,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1427,50,H2,85,CHIMALHUACÁN,Texcoco,15031,Chimalhuacán,III,Habitacional popular,Habitacional,NA,186,62529.83813,186,499,62529.84,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
569,1,H2,10,AMECAMECA,Nezahualcóyotl,15009,Amecameca,I,Habitacional popular,Habitacional,NA,207,2940261.036,207,499,2940261.04,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
580,2,H1,10,AMECAMECA,Nezahualcóyotl,15009,Amecameca,I,Habitacional precario,Habitacional,NA,207,550676.8767,207,499,550676.88,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1592,53,H3,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Habitacional interés social,Habitacional,NA,131,384787.3887,131,499,384787.39,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1689,22,H2,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional popular,Habitacional,NA,126,2394193.033,126,404,1938384.74,127,95,455808.29,0,0,0.00,0,0,0.00,0,0,0.00
2290,31,C2,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Comercial medio,Comercial,NA,198,281538.7632,196,121,68268.92,198,378,213269.84,0,0,0.00,0,0,0.00,0,0,0.00
1671,21,H3,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional interés social,Habitacional,NA,126,350674.5986,126,500,350674.60,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1655,1,H2,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Habitacional popular,Habitacional,NA,128,708269.462,128,455,644525.21,130,44,62327.71,131,1,1416.54,0,0,0.00,0,0,0.00
2174,5,H2,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Habitacional popular,Habitacional,NA,102,145926.5629,101,55,16051.92,102,445,129874.64,0,0,0.00,0,0,0.00,0,0,0.00
3539,100,C2,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Comercial medio,Comercial,NA,103,118851.4876,102,16,3803.25,103,484,115048.24,0,0,0.00,0,0,0.00,0,0,0.00
2050,30,H3,3,HUEHUETOCA,Naucalpan de Juárez,15035,Cuautitlán Izcalli,IV,Habitacional interés social,Habitacional,NA,133,541382.5,133,501,541382.50,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1634,14,H1,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Habitacional precario,Habitacional,NA,132,764598.6015,131,208,317438.14,132,293,447160.46,0,0,0.00,0,0,0.00,0,0,0.00
2111,102,H1,117,HUEYPOXTLA,Ecatepec de Morelos,15036,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,1993450.18,134,501,1993450.18,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4108,11,H3,17,OZUMBA,Nezahualcóyotl,15068,Amecameca,I,Habitacional interés social,Habitacional,NA,207,12687.24176,207,501,12687.24,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4844,3,I1,18,TEMAMATLA,Nezahualcóyotl,15083,Amecameca,I,Industrial económica,Industrial,NA,206,217255.5434,206,501,217255.54,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4918,7,H2,48,TEMASCALAPA,Ecatepec de Morelos,15084,Ecatepec,V,Habitacional popular,Habitacional,NA,171,411506.3058,171,501,411506.31,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4958,135,H1,48,TEMASCALAPA,Ecatepec de Morelos,15084,Ecatepec,V,Habitacional precario,Habitacional,NA,171,375894.2026,171,501,375894.20,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5913,21,H2,21,TLALMANALCO,Nezahualcóyotl,15103,Amecameca,I,Habitacional popular,Habitacional,NA,205,757167.1727,205,497,751121.93,207,4,6045.25,0,0,0.00,0,0,0.00,0,0,0.00
1881,160,I1,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Industrial económica,Industrial,NA,146,21008.60603,146,502,21008.61,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
612,7,H1,116,APAXCO,Ecatepec de Morelos,15010,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,2503630.403,134,502,2503630.40,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1707,16,H2,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional popular,Habitacional,NA,124,104048.372,124,502,104048.37,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1435,54,E1,85,CHIMALHUACÁN,Texcoco,15031,Chimalhuacán,III,Equipamiento,Equipamiento,NA,187,59131.32727,187,502,59131.33,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2460,9,H3,118,JALTENCO,Ecatepec de Morelos,15044,Zumpango,XVI,Habitacional interés social,Habitacional,NA,144,170990.4522,144,493,167924.89,145,9,3065.57,0,0,0.00,0,0,0.00,0,0,0.00
2609,36,C1,97,JILOTZINGO,Naucalpan de Juárez,15046,Naucalpan,VIII,Comercial bajo,Comercial,NA,100,66893.54804,100,502,66893.55,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3558,23,H2,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional popular,Habitacional,NA,104,734491.1729,102,1,1463.13,104,501,733028.04,0,0,0.00,0,0,0.00,0,0,0.00
3738,16,H2,99,NICOLÁS ROMERO,Naucalpan de Juárez,15060,Naucalpan,VIII,Habitacional popular,Habitacional,NA,121,820917.0169,121,502,820917.02,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
7396,119,H1,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional precario,Habitacional,NA,135,423311.9727,135,502,423311.97,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
117,1,H2,80,ACOLMAN,Ecatepec de Morelos,15002,Ecatepec,V,Habitacional popular,Habitacional,NA,172,1559621.149,172,503,1559621.15,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
905,5,H2,44,AXAPUSCO,Texcoco,15016,Ecatepec,V,Habitacional popular,Habitacional,NA,171,359084.506,171,503,359084.51,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
666,103,H2,81,ATENCO,Ecatepec de Morelos,15011,Texcoco,XI,Habitacional popular,Habitacional,NA,172,391576.2344,172,503,391576.23,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
709,6,H4,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Habitacional residencial medio,Habitacional,NA,111,1547951.36,111,390,1200200.86,116,67,206188.35,117,46,141562.15,0,0,0.00,0,0,0.00
1647,8,H4,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Habitacional residencial medio,Habitacional,NA,128,300455.0219,128,499,298065.72,131,4,2389.30,0,0,0.00,0,0,0.00,0,0,0.00
1831,55,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,159,276577.0344,159,503,276577.03,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2858,1,H2,86,LA PAZ,Nezahualcóyotl,15070,Chimalhuacán,III,Habitacional popular,Habitacional,NA,192,967387.9862,192,500,961618.28,193,3,5769.71,0,0,0.00,0,0,0.00,0,0,0.00
3667,31,H2,87,NEZAHUALCÓYOTL,Nezahualcóyotl,15058,Nezahualcoyotl,IX,Habitacional popular,Habitacional,NA,176,2683003.554,176,380,2026921.17,177,8,42672.02,178,2,10668.01,179,113,602742.35,0,0,0.00
5691,67,H3,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Habitacional interés social,Habitacional,NA,174,119057.1576,174,503,119057.16,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6030,113,H3,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional interés social,Habitacional,NA,113,14027.4698,113,503,14027.47,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6018,54,C3,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Comercial alto,Comercial,NA,112,312256.7111,110,25,15519.72,112,478,296736.99,0,0,0.00,0,0,0.00,0,0,0.00
5698,4,I2,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Industrial ligera,Industrial,NA,174,96424.82736,174,503,96424.83,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6057,13,C2,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Comercial medio,Comercial,NA,114,42204.46684,114,503,42204.47,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6619,35,I3,8,TULTITLÁN,Ecatepec de Morelos,15109,Tultitlán,XIV,Industrial mediana,Industrial,NA,137,2233963.62,137,367,1629949.60,138,136,604014.02,0,0,0.00,0,0,0.00,0,0,0.00
689,105,H3,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Habitacional interés social,Habitacional,NA,111,1466920.297,111,503,1464009.74,117,1,2910.56,0,0,0.00,0,0,0.00,0,0,0.00
742,108,E1,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Equipamiento,Equipamiento,NA,111,333988.9756,111,504,333988.98,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
936,29,H1,44,AXAPUSCO,Texcoco,15016,Ecatepec,V,Habitacional precario,Habitacional,NA,171,645402.8363,171,504,645402.84,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1730,14,C3,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Comercial alto,Comercial,NA,124,359680.8606,124,504,359680.86,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3518,31,H5,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional residencial bueno,Habitacional,NA,101,1205158.247,101,485,1159725.69,102,19,45432.55,0,0,0.00,0,0,0.00,0,0,0.00
4722,80,I2,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Industrial ligera,Industrial,NA,166,71344.2388,166,504,71344.24,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5725,8,H4,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Habitacional residencial medio,Habitacional,NA,174,304361.495,174,498,300738.14,175,6,3623.35,0,0,0.00,0,0,0.00,0,0,0.00
5623,170,C2,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Comercial medio,Comercial,NA,189,167771.2829,189,504,167771.28,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6008,44,H4,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional residencial medio,Habitacional,NA,114,419541.1308,114,504,419541.13,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
7329,28,I2,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Industrial ligera,Industrial,NA,135,189044.8582,135,504,189044.86,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1131,102,H4,9,CHALCO,Nezahualcóyotl,15025,Amecameca,I,Habitacional residencial medio,Habitacional,NA,203,27046.19101,203,505,27046.19,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1741,157,E1,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Equipamiento,Equipamiento,NA,128,94884.03729,112,57,10709.68,128,448,84174.35,0,0,0.00,0,0,0.00,0,0,0.00
1940,35,H2,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional popular,Habitacional,NA,146,3765183.989,146,398,2967412.33,147,107,797771.66,0,0,0.00,0,0,0.00,0,0,0.00
6024,125,H2,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional popular,Habitacional,NA,113,57874.77263,113,505,57874.77,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5363,66,H1,89,TEOTIHUACÁN,Texcoco,15092,Ecatepec,V,Habitacional precario,Habitacional,NA,171,2003149.282,171,505,2003149.28,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
878,101,H1,44,AXAPUSCO,Texcoco,15016,Ecatepec,V,Habitacional precario,Habitacional,NA,171,248126.2518,171,506,248126.25,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1948,21,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,156,650455.8969,156,506,650455.90,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1615,68,I2,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Industrial ligera,Industrial,NA,132,570284.7675,132,504,568030.68,135,2,2254.09,0,0,0.00,0,0,0.00,0,0,0.00
1852,7,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,155,411236.7407,155,505,410424.02,156,1,812.72,0,0,0.00,0,0,0.00,0,0,0.00
6012,50,H2,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional popular,Habitacional,NA,113,201759.3286,113,506,201759.33,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4846,19,H2,18,TEMAMATLA,Nezahualcóyotl,15083,Amecameca,I,Habitacional popular,Habitacional,NA,206,447008.4083,206,506,447008.41,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5972,102,H4,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional residencial medio,Habitacional,NA,113,940452.3807,113,506,940452.38,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6034,84,E1,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Equipamiento,Equipamiento,NA,140,5360907.837,22,5,52973.40,139,58,614491.41,140,405,4290845.21,147,15,158920.19,149,23,243677.63
1676,139,H1,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional precario,Habitacional,NA,124,1199579.821,124,501,1185383.61,126,6,14196.21,0,0,0.00,0,0,0.00,0,0,0.00
2083,101,H2,117,HUEYPOXTLA,Ecatepec de Morelos,15036,Zumpango,XVI,Habitacional popular,Habitacional,NA,134,712297.414,134,507,712297.41,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2165,23,H6,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Habitacional residencial muy bueno,Habitacional,NA,102,963395.199,101,267,507350.13,102,240,456045.06,0,0,0.00,0,0,0.00,0,0,0.00
2823,6,H2,16,JUCHITEPEC,Nezahualcóyotl,15050,Amecameca,I,Habitacional popular,Habitacional,NA,206,537968.3701,206,507,537968.37,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2859,27,H2,86,LA PAZ,Nezahualcóyotl,15070,Chimalhuacán,III,Habitacional popular,Habitacional,NA,192,3143732.202,192,481,2982515.17,193,26,161217.04,0,0,0.00,0,0,0.00,0,0,0.00
3793,36,E1,45,NOPALTEPEC,Texcoco,15061,Ecatepec,V,Equipamiento,Equipamiento,NA,171,32484.71876,171,507,32484.72,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5179,1,H2,19,TENANGO DEL AIRE,Nezahualcóyotl,15089,Amecameca,I,Habitacional popular,Habitacional,NA,206,841864.476,206,507,841864.48,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5554,3,H1,120,TEQUIXQUIAC,Ecatepec de Morelos,15096,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,4473128.701,134,507,4473128.70,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2316,120,I2,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Industrial ligera,Industrial,NA,194,260727.1299,194,419,215048.56,195,89,45678.57,0,0,0.00,0,0,0.00,0,0,0.00
731,73,H6,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Habitacional residencial muy bueno,Habitacional,NA,111,1470121.745,111,508,1470121.74,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1719,128,H4,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional residencial medio,Habitacional,NA,125,620953.8983,125,508,620953.90,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5529,4,H2,120,TEQUIXQUIAC,Ecatepec de Morelos,15096,Zumpango,XVI,Habitacional popular,Habitacional,NA,134,499928.5621,134,508,499928.56,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5542,12,H1,120,TEQUIXQUIAC,Ecatepec de Morelos,15096,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,1167936.37,134,508,1167936.37,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6809,36,H3,122,VALLE DE CHALCO SOLIDARIDAD,Nezahualcóyotl,15122,Amecameca,I,Habitacional interés social,Habitacional,NA,201,464693.8106,201,508,464693.81,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1209,160,H3,9,CHALCO,Nezahualcóyotl,15025,Amecameca,I,Habitacional interés social,Habitacional,NA,197,261173.078,197,502,257581.31,204,7,3591.77,0,0,0.00,0,0,0.00,0,0,0.00
2124,103,H1,117,HUEYPOXTLA,Ecatepec de Morelos,15036,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,267193.6678,134,509,267193.67,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4008,2,H1,43,OTUMBA,Texcoco,15065,Ecatepec,V,Habitacional precario,Habitacional,NA,171,173339.9614,171,509,173339.96,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4679,68,C2,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Comercial medio,Comercial,NA,167,201521.6315,165,15,5938.75,167,494,195582.88,0,0,0.00,0,0,0.00,0,0,0.00
5186,18,I1,19,TENANGO DEL AIRE,Nezahualcóyotl,15089,Amecameca,I,Industrial económica,Industrial,NA,206,3227258.344,206,509,3227258.34,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5939,24,H2,21,TLALMANALCO,Nezahualcóyotl,15103,Amecameca,I,Habitacional popular,Habitacional,NA,205,546693.4458,205,509,546693.45,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6606,12,H4,8,TULTITLÁN,Ecatepec de Morelos,15109,Tultitlán,XIV,Habitacional residencial medio,Habitacional,NA,137,137214.8607,137,509,137214.86,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
717,7,H4,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Habitacional residencial medio,Habitacional,NA,111,1838608.654,111,510,1838608.65,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1371,1,H2,82,CHIAUTLA,Texcoco,15028,Texcoco,XI,Habitacional popular,Habitacional,NA,172,1744292.194,172,510,1744292.19,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1935,110,E1,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Equipamiento,Equipamiento,NA,155,108042.3931,151,1,211.85,155,509,107830.55,0,0,0.00,0,0,0.00,0,0,0.00
3687,9,H2,87,NEZAHUALCÓYOTL,Nezahualcóyotl,15058,Nezahualcoyotl,IX,Habitacional popular,Habitacional,NA,179,1995618.288,178,67,262169.46,179,443,1733448.83,0,0,0.00,0,0,0.00,0,0,0.00
3723,123,H2,99,NICOLÁS ROMERO,Naucalpan de Juárez,15060,Naucalpan,VIII,Habitacional popular,Habitacional,NA,119,657304.896,119,510,657304.90,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5330,48,H1,89,TEOTIHUACÁN,Texcoco,15092,Ecatepec,V,Habitacional precario,Habitacional,NA,171,1482192.342,171,510,1482192.34,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
609,8,H1,116,APAXCO,Ecatepec de Morelos,15010,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,308231.4724,134,511,308231.47,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1575,14,E1,13,COCOTITLÁN,Nezahualcóyotl,15022,Amecameca,I,Equipamiento,Equipamiento,NA,206,972711.3162,206,511,972711.32,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3656,7,H1,119,NEXTLALPAN,Ecatepec de Morelos,15059,Zumpango,XVI,Habitacional precario,Habitacional,NA,135,689423.4255,135,511,689423.43,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3971,25,H3,43,OTUMBA,Texcoco,15065,Ecatepec,V,Habitacional interés social,Habitacional,NA,171,11379.28874,171,511,11379.29,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4674,59,H2,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional popular,Habitacional,NA,166,1955498.378,166,511,1955498.38,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
733,116,H4,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Habitacional residencial medio,Habitacional,NA,111,2446564.942,111,508,2427451.15,120,4,19113.79,0,0,0.00,0,0,0.00,0,0,0.00
1818,166,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,158,278468.1607,158,512,278468.16,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1729,15,H4,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional residencial medio,Habitacional,NA,124,232606.8564,124,512,232606.86,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4302,35,H2,46,SAN MARTÍN DE LAS PIRÁMIDES,Texcoco,15075,Ecatepec,V,Habitacional popular,Habitacional,NA,171,41909.30715,171,512,41909.31,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4304,33,H2,46,SAN MARTÍN DE LAS PIRÁMIDES,Texcoco,15075,Ecatepec,V,Habitacional popular,Habitacional,NA,171,318879.8422,171,512,318879.84,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4729,108,H1,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional precario,Habitacional,NA,167,100893.7403,167,512,100893.74,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5686,136,E1,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Equipamiento,Equipamiento,NA,174,4482837.856,173,69,604132.45,174,443,3878705.41,0,0,0.00,0,0,0.00,0,0,0.00
5977,111,H3,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional interés social,Habitacional,NA,115,216257.2949,115,512,216257.29,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
