"X__gid","cod","tipo","cveigecem","nom_mun","deleg","cveinegi","nom_reg","num_reg","uso","tipologia","valm2","distrito_centro","area","distrito1_nombre","distrito1_puntos","distrito2_nombre","distrito2_puntos","distrito3_nombre","distrito3_puntos","distrito4_nombre","distrito4_puntos","distrito5_nombre","distrito5_puntos"
5748,"014","H1","091","TEZOYUCA","Ecatepec de Morelos","15100","Texcoco","XI","Habitacional precario","Habitacional",NA,"172",1252195.99648765,"170",14,"172",86,"0",0,"0",0,"0",0
5749,"020","H1","091","TEZOYUCA","Ecatepec de Morelos","15100","Texcoco","XI","Habitacional precario","Habitacional",NA,"172",99014.147818977,"172",100,"0",0,"0",0,"0",0,"0",0
5743,"010","H2","091","TEZOYUCA","Ecatepec de Morelos","15100","Texcoco","XI","Habitacional popular","Habitacional",NA,"170",1195840.5641692,"170",92,"172",8,"0",0,"0",0,"0",0
5753,"005","H2","091","TEZOYUCA","Ecatepec de Morelos","15100","Texcoco","XI","Habitacional popular","Habitacional",NA,"172",3093485.66689817,"172",100,"0",0,"0",0,"0",0,"0",0
5754,"015","I1","091","TEZOYUCA","Ecatepec de Morelos","15100","Texcoco","XI","Industrial económica","Industrial",NA,"172",139029.426768017,"172",100,"0",0,"0",0,"0",0,"0",0
5907,"010","H2","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional popular","Habitacional",NA,"205",236602.6048347,"205",100,"0",0,"0",0,"0",0,"0",0
5982,"136","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"114",630787.530380331,"023",4,"025",20,"114",76,"0",0,"0",0
6036,"147","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"113",14369.9853338227,"113",100,"0",0,"0",0,"0",0,"0",0
6064,"207","H3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional interés social","Habitacional",NA,"110",8084.34242187766,"110",100,"0",0,"0",0,"0",0,"0",0
6796,"010","H2","122","VALLE DE CHALCO SOLIDARIDAD","Nezahualcóyotl","15122","Amecameca","I","Habitacional popular","Habitacional",NA,"199",4830077.16826735,"194",36,"195",2,"199",30,"200",21,"201",9
5890,"008","E1","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Equipamiento","Equipamiento",NA,"205",20130.5847901261,"205",100,"0",0,"0",0,"0",0,"0",0
6818,"011","H2","122","VALLE DE CHALCO SOLIDARIDAD","Nezahualcóyotl","15122","Amecameca","I","Habitacional popular","Habitacional",NA,"201",3490020.43713885,"200",27,"201",50,"202",1,"203",22,"0",0
6830,"035","C2","122","VALLE DE CHALCO SOLIDARIDAD","Nezahualcóyotl","15122","Amecameca","I","Comercial medio","Comercial",NA,"200",142466.371773385,"200",100,"0",0,"0",0,"0",0,"0",0
5891,"035","H1","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional precario","Habitacional",NA,"205",99594.3527076445,"205",100,"0",0,"0",0,"0",0,"0",0
6831,"001","H2","122","VALLE DE CHALCO SOLIDARIDAD","Nezahualcóyotl","15122","Amecameca","I","Habitacional popular","Habitacional",NA,"200",1535097.33651327,"200",100,"0",0,"0",0,"0",0,"0",0
5898,"033","H4","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional residencial medio","Habitacional",NA,"205",42050.2128358148,"205",98,"207",2,"0",0,"0",0,"0",0
5892,"002","H2","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional popular","Habitacional",NA,"205",229922.09310173,"205",100,"0",0,"0",0,"0",0,"0",0
5893,"101","H3","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional interés social","Habitacional",NA,"205",40296.2697205258,"205",100,"0",0,"0",0,"0",0,"0",0
5894,"027","I2","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Industrial ligera","Industrial",NA,"205",27271.0916988228,"205",100,"0",0,"0",0,"0",0,"0",0
6878,"010","H1","037","VILLA DEL CARBÓN","Naucalpan de Juárez","15112","Cuautitlán Izcalli","IV","Habitacional precario","Habitacional",NA,"122",9773812.1565387,"122",100,"0",0,"0",0,"0",0,"0",0
5902,"019","I3","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Industrial mediana","Industrial",NA,"205",270012.361062245,"205",100,"0",0,"0",0,"0",0,"0",0
5908,"003","H2","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional popular","Habitacional",NA,"205",286706.247165756,"205",100,"0",0,"0",0,"0",0,"0",0
5901,"023","E1","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Equipamiento","Equipamiento",NA,"205",65030.2563866656,"205",100,"0",0,"0",0,"0",0,"0",0
5904,"018","H1","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional precario","Habitacional",NA,"205",454097.292178889,"205",100,"0",0,"0",0,"0",0,"0",0
5909,"014","E1","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Equipamiento","Equipamiento",NA,"205",56589.458505142,"205",100,"0",0,"0",0,"0",0,"0",0
5905,"022","E1","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Equipamiento","Equipamiento",NA,"205",51842.1428027931,"205",100,"0",0,"0",0,"0",0,"0",0
5913,"021","H2","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional popular","Habitacional",NA,"205",757167.172730331,"205",86,"207",14,"0",0,"0",0,"0",0
5923,"032","H1","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional precario","Habitacional",NA,"205",797233.068159419,"205",100,"0",0,"0",0,"0",0,"0",0
5911,"004","H3","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional interés social","Habitacional",NA,"205",73023.1899760061,"205",100,"0",0,"0",0,"0",0,"0",0
5924,"025","H2","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional popular","Habitacional",NA,"205",310416.155442101,"205",100,"0",0,"0",0,"0",0,"0",0
5921,"011","H4","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional residencial medio","Habitacional",NA,"205",209355.079472665,"205",100,"0",0,"0",0,"0",0,"0",0
5931,"017","H4","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional residencial medio","Habitacional",NA,"205",125723.743353824,"205",100,"0",0,"0",0,"0",0,"0",0
5915,"020","H2","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional popular","Habitacional",NA,"205",644993.171428556,"205",100,"0",0,"0",0,"0",0,"0",0
5922,"012","H3","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional interés social","Habitacional",NA,"205",78322.8116847497,"205",100,"0",0,"0",0,"0",0,"0",0
5954,"058","C2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Comercial medio","Comercial",NA,"112",92754.6309354464,"112",53,"113",47,"0",0,"0",0,"0",0
5932,"015","H3","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional interés social","Habitacional",NA,"205",129013.400732275,"205",100,"0",0,"0",0,"0",0,"0",0
5918,"054","H1","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional precario","Habitacional",NA,"205",218290.43163518,"205",100,"0",0,"0",0,"0",0,"0",0
5930,"029","H1","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional precario","Habitacional",NA,"205",1171183.74596142,"205",100,"0",0,"0",0,"0",0,"0",0
5925,"030","H1","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional precario","Habitacional",NA,"205",861986.49817276,"205",100,"0",0,"0",0,"0",0,"0",0
5926,"026","E1","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Equipamiento","Equipamiento",NA,"205",45944.9267476774,"205",100,"0",0,"0",0,"0",0,"0",0
5929,"016","H2","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional popular","Habitacional",NA,"205",233872.169508012,"205",100,"0",0,"0",0,"0",0,"0",0
5939,"024","H2","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional popular","Habitacional",NA,"205",546693.445827506,"205",85,"207",15,"0",0,"0",0,"0",0
5937,"028","H3","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional interés social","Habitacional",NA,"205",176051.022528551,"205",100,"0",0,"0",0,"0",0,"0",0
5938,"031","H1","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional precario","Habitacional",NA,"205",413678.420789189,"205",100,"0",0,"0",0,"0",0,"0",0
6026,"128","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"113",140209.913564608,"113",100,"0",0,"0",0,"0",0,"0",0
5943,"001","H2","021","TLALMANALCO","Nezahualcóyotl","15103","Amecameca","I","Habitacional popular","Habitacional",NA,"205",2154055.02193281,"205",100,"0",0,"0",0,"0",0,"0",0
5949,"148","I2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Industrial ligera","Industrial",NA,"114",42365.6724729137,"114",100,"0",0,"0",0,"0",0,"0",0
5987,"098","H3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional interés social","Habitacional",NA,"114",283630.115909204,"114",79,"115",21,"0",0,"0",0,"0",0
5944,"082","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"139",1305219.47309702,"139",57,"140",38,"149",5,"0",0,"0",0
5945,"226","H4","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional residencial medio","Habitacional",NA,"139",26111.9779718928,"139",64,"149",36,"0",0,"0",0,"0",0
5946,"101","H4","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional residencial medio","Habitacional",NA,"139",141152.876800247,"139",100,"0",0,"0",0,"0",0,"0",0
5989,"001","C2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Comercial medio","Comercial",NA,"113",253865.201060877,"113",100,"0",0,"0",0,"0",0,"0",0
5950,"066","H4","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional residencial medio","Habitacional",NA,"112",414456.193405768,"112",55,"115",25,"116",20,"0",0,"0",0
5951,"068","H1","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional precario","Habitacional",NA,"112",226618.180524092,"112",69,"115",11,"127",6,"128",12,"0",0
5952,"151","E1","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Equipamiento","Equipamiento",NA,"115",123604.300759954,"112",15,"115",85,"0",0,"0",0,"0",0
5953,"152","I2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Industrial ligera","Industrial",NA,"115",94610.9778959916,"115",81,"128",8,"129",10,"0",0,"0",0
6035,"009","H3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional interés social","Habitacional",NA,"114",315343.725153741,"113",20,"114",78,"115",2,"0",0,"0",0
5958,"007","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"113",424780.134011895,"112",22,"113",27,"115",51,"0",0,"0",0
5959,"130","H4","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional residencial medio","Habitacional",NA,"112",343519.008311886,"112",70,"113",3,"115",27,"0",0,"0",0
5990,"005","H4","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional residencial medio","Habitacional",NA,"113",720170.614726176,"113",98,"114",2,"0",0,"0",0,"0",0
5991,"002","C2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Comercial medio","Comercial",NA,"113",118398.676648896,"113",100,"0",0,"0",0,"0",0,"0",0
5960,"077","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"139",890484.381492299,"139",100,"0",0,"0",0,"0",0,"0",0
5961,"087","H3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional interés social","Habitacional",NA,"139",54861.1773669666,"139",100,"0",0,"0",0,"0",0,"0",0
5962,"132","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"139",674271.758577605,"139",100,"0",0,"0",0,"0",0,"0",0
5963,"086","H4","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional residencial medio","Habitacional",NA,"139",285662.951429126,"139",100,"0",0,"0",0,"0",0,"0",0
5964,"064","H3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional interés social","Habitacional",NA,"115",6069.29118476994,"115",100,"0",0,"0",0,"0",0,"0",0
5967,"060","C2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Comercial medio","Comercial",NA,"112",117535.114785383,"112",81,"113",19,"0",0,"0",0,"0",0
5965,"081","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"139",653818.215992258,"139",100,"0",0,"0",0,"0",0,"0",0
5966,"118","H1","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional precario","Habitacional",NA,"140",835560.669808962,"140",81,"149",19,"0",0,"0",0,"0",0
5974,"026","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"110",92762.0628334273,"110",100,"0",0,"0",0,"0",0,"0",0
5968,"095","H3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional interés social","Habitacional",NA,"113",41829.7312768088,"113",100,"0",0,"0",0,"0",0,"0",0
5969,"034","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"113",480317.863937732,"113",100,"0",0,"0",0,"0",0,"0",0
5970,"099","H4","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional residencial medio","Habitacional",NA,"113",75223.1149423479,"113",100,"0",0,"0",0,"0",0,"0",0
5971,"140","I3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Industrial mediana","Industrial",NA,"113",835907.195950265,"113",100,"0",0,"0",0,"0",0,"0",0
5972,"102","H4","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional residencial medio","Habitacional",NA,"113",940452.380715084,"112",12,"113",88,"0",0,"0",0,"0",0
5973,"096","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"113",168117.070749601,"113",100,"0",0,"0",0,"0",0,"0",0
5975,"133","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"115",287211.878102936,"115",100,"0",0,"0",0,"0",0,"0",0
5976,"134","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"115",144884.887172599,"115",100,"0",0,"0",0,"0",0,"0",0
5977,"111","H3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional interés social","Habitacional",NA,"115",216257.294935655,"115",100,"0",0,"0",0,"0",0,"0",0
5978,"129","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"115",99486.9192652297,"115",92,"129",8,"0",0,"0",0,"0",0
5979,"031","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"115",480772.239818312,"115",100,"0",0,"0",0,"0",0,"0",0
5983,"213","H1","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional precario","Habitacional",NA,"114",33031.0344295334,"114",100,"0",0,"0",0,"0",0,"0",0
5984,"122","H3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional interés social","Habitacional",NA,"114",475878.050663667,"114",100,"0",0,"0",0,"0",0,"0",0
5992,"033","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"113",351993.31905351,"113",100,"0",0,"0",0,"0",0,"0",0
5980,"135","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"114",922078.440265403,"023",20,"114",56,"115",24,"0",0,"0",0
5985,"224","H3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional interés social","Habitacional",NA,"114",76789.393352556,"114",100,"0",0,"0",0,"0",0,"0",0
5986,"123","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"114",39841.698124798,"114",100,"0",0,"0",0,"0",0,"0",0
6037,"035","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"113",45812.5064810202,"113",88,"114",12,"0",0,"0",0,"0",0
5993,"126","H3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional interés social","Habitacional",NA,"113",268257.286262968,"113",100,"0",0,"0",0,"0",0,"0",0
5981,"041","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"115",1099700.98416948,"023",11,"114",37,"115",52,"0",0,"0",0
5988,"116","E1","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Equipamiento","Equipamiento",NA,"115",3054736.90385574,"115",86,"129",14,"0",0,"0",0,"0",0
6008,"044","H4","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional residencial medio","Habitacional",NA,"114",419541.13083712,"020",20,"025",18,"114",62,"0",0,"0",0
5994,"117","E1","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Equipamiento","Equipamiento",NA,"114",515803.795302273,"114",97,"115",3,"0",0,"0",0,"0",0
6009,"089","H3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional interés social","Habitacional",NA,"114",170255.187166353,"020",5,"114",95,"0",0,"0",0,"0",0
5995,"006","I3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Industrial mediana","Industrial",NA,"113",2468173.76918611,"112",2,"113",92,"114",4,"115",2,"0",0
5996,"112","H3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional interés social","Habitacional",NA,"115",213185.847363099,"114",21,"115",79,"0",0,"0",0,"0",0
6000,"103","H3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional interés social","Habitacional",NA,"114",25166.0950696543,"114",100,"0",0,"0",0,"0",0,"0",0
6010,"088","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"139",473020.107400184,"139",62,"149",6,"150",32,"0",0,"0",0
5997,"039","H2","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"115",835617.91502255,"114",24,"115",76,"0",0,"0",0,"0",0
5998,"124","H3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional interés social","Habitacional",NA,"114",95309.2443902367,"113",3,"114",90,"115",7,"0",0,"0",0
5999,"149","H3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional interés social","Habitacional",NA,"114",93497.1533496151,"113",1,"114",99,"0",0,"0",0,"0",0
6011,"091","E1","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Equipamiento","Equipamiento",NA,"139",201448.097338708,"139",100,"0",0,"0",0,"0",0,"0",0
6001,"036","E1","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Equipamiento","Equipamiento",NA,"115",720928.354363094,"114",13,"115",87,"0",0,"0",0,"0",0
6002,"222","H4","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional residencial medio","Habitacional",NA,"115",32394.5776879371,"114",15,"115",85,"0",0,"0",0,"0",0
6003,"097","H3","092","TLALNEPANTLA DE BAZ","Naucalpan de Juárez","15104","Tlalnepantla","XII","Habitacional interés social","Habitacional",NA,"113",217502.67060866,"113",100,"0",0,"0",0,"0",0,"0",0
